,decay,time,log_decay,log_time
7321,1260,519347,7.138867,13.16032753
7322,1140,519376,7.038783541,13.16038337
7323,500,519391,6.214608098,13.16041225
7324,460,519500,6.131226489,13.16062209
7325,1060,519555,6.966024187,13.16072795
7326,1520,519692,7.326465614,13.16099161
7327,900,519698,6.802394763,13.16100315
7328,620,519719,6.429719478,13.16104356
7329,1480,519804,7.299797367,13.1612071
7330,3720,519872,8.221478947,13.16133791
7331,80,519923,4.382026635,13.161436
7332,560,519959,6.327936784,13.16150524
7333,6180,520088,8.72907355,13.16175331
7334,2200,520390,7.696212639,13.16233381
7335,380,520397,5.940171253,13.16234726
7336,3140,520411,8.051978079,13.16237416
7337,1360,520452,7.215239979,13.16245294
7338,1600,520453,7.377758908,13.16245487
7339,3340,520541,8.113726086,13.16262393
7340,1300,520573,7.170119543,13.16268541
7341,9260,520732,9.133459328,13.16299079
7342,1000,520814,6.907755279,13.16314825
7343,700,521003,6.551080335,13.16351108
7344,240,521006,5.480638923,13.16351684
7345,2220,521017,7.705262475,13.16353795
7346,8560,521174,9.054855469,13.16383924
7347,300,521210,5.703782475,13.16390831
7348,180,521259,5.192956851,13.16400232
7349,420,521283,6.040254711,13.16404836
7350,1340,521306,7.200424893,13.16409248
7351,3480,521473,8.154787573,13.16441278
7352,4620,521532,8.438149984,13.16452591
7353,12940,521568,9.468078568,13.16459494
7354,6660,521601,8.803874764,13.16465821
7355,2280,521642,7.731930722,13.16473681
7356,1740,522025,7.461640392,13.16547076
7357,840,522033,6.733401892,13.16548608
7358,1960,522073,7.580699752,13.1655627
7359,5200,522119,8.556413905,13.16565081
7360,1780,522179,7.484368643,13.16576572
7361,1060,522247,6.966024187,13.16589594
7362,440,522375,6.086774727,13.166141
7363,1200,522394,7.090076836,13.16617737
7364,2100,522547,7.649692624,13.16647021
7365,1660,522634,7.414572881,13.16663669
7366,1900,522692,7.549609165,13.16674766
7367,3980,522736,8.289037098,13.16683184
7368,740,522920,6.606650186,13.16718377
7369,1380,522986,7.229838778,13.16730997
7370,2780,523053,7.930206207,13.16743808
7371,340,523060,5.828945618,13.16745146
7372,1760,523105,7.473069088,13.16753749
7373,5720,523109,8.651724084,13.16754513
7374,4740,523177,8.463792415,13.16767512
7375,280,523247,5.634789603,13.16780891
7376,1140,523307,7.038783541,13.16792357
7377,2300,523363,7.740664402,13.16803057
7378,720,523489,6.579251212,13.1682713
7379,600,523595,6.396929655,13.16847376
7380,1660,523632,7.414572881,13.16854443
7381,3700,523674,8.216088099,13.16862463
7382,280,523904,5.634789603,13.16906374
7383,2600,523986,7.863266724,13.16922025
7384,240,523993,5.480638923,13.1692336
7385,1040,524066,6.946975992,13.16937291
7386,1200,524081,7.090076836,13.16940153
7387,4980,524132,8.51318517,13.16949884
7388,3420,524186,8.13739583,13.16960186
7389,780,524279,6.65929392,13.16977926
7390,280,524307,5.634789603,13.16983267
7391,4120,524336,8.323608442,13.16988798
7392,220,524493,5.393627546,13.17018736
7393,2360,524519,7.766416898,13.17023693
7394,920,524537,6.82437367,13.17027125
7395,1620,524734,7.390181428,13.17064675
7396,1020,524759,6.927557906,13.17069439
7397,3780,524857,8.237479289,13.17088112
7398,680,524917,6.522092798,13.17099543
7399,4600,525088,8.433811582,13.17132115
7400,500,525268,6.214608098,13.17166389
7401,920,525274,6.82437367,13.17167531
7402,4380,525444,8.384804003,13.1719989
7403,60,525445,4.094344562,13.1720008
7404,460,525461,6.131226489,13.17203125
7405,2260,525544,7.723120092,13.1721892
7406,4200,525575,8.342839804,13.17224818
7407,340,525622,5.828945618,13.1723376
7408,1580,525697,7.365180126,13.17248028
7409,1140,525849,7.038783541,13.17276938
7410,120,525862,4.787491743,13.1727941
7411,1740,525949,7.461640392,13.17295953
7412,80,526000,4.382026635,13.17305649
7413,1740,526041,7.461640392,13.17313444
7414,6960,526093,8.847934753,13.17323328
7415,4200,526133,8.342839804,13.17330931
7416,2360,526148,7.766416898,13.17333782
7417,12180,526203,9.407550541,13.17344235
7418,840,526223,6.733401892,13.17348036
7419,560,526476,6.327936784,13.17396103
7420,5100,526535,8.536995819,13.17407309
7421,2260,526557,7.723120092,13.17411487
7422,480,526564,6.173786104,13.17412816
7423,4460,526573,8.402904045,13.17414525
7424,2000,526765,7.60090246,13.17450981
7425,1520,526792,7.326465614,13.17456106
7426,1040,526890,6.946975992,13.17474708
7427,1940,526920,7.570443252,13.17480401
7428,440,526931,6.086774727,13.17482489
7429,3960,526933,8.283999304,13.17482868
7430,320,526944,5.768320996,13.17484956
7431,1140,526980,7.038783541,13.17491788
7432,580,527046,6.363028104,13.17504311
7433,2740,527046,7.915713199,13.17504311
7434,4360,527214,8.380227336,13.17536182
7435,1460,527222,7.286191715,13.17537699
7436,940,527273,6.845879875,13.17547372
7437,19820,527278,9.894446808,13.1754832
7438,15300,527348,9.635608107,13.17561595
7439,2440,527355,7.799753318,13.17562923
7440,1220,527364,7.106606138,13.17564629
7441,1780,527410,7.484368643,13.17573351
7442,3680,527444,8.210668031,13.17579798
7443,2920,527547,7.979338895,13.17599324
7444,240,527592,5.480638923,13.17607854
7445,2400,527611,7.783224016,13.17611455
7446,4400,527663,8.38935982,13.1762131
7447,1100,527720,7.003065459,13.17632112
7448,620,527824,6.429719478,13.17651817
7449,660,528016,6.492239835,13.17688187
7450,5660,528030,8.641179171,13.17690838
7451,1200,528186,7.090076836,13.17720377
7452,1820,528210,7.50659178,13.17724921
7453,1080,528235,6.98471632,13.17729654
7454,1160,528260,7.056175284,13.17734387
7455,1420,528269,7.258412151,13.1773609
7456,8600,528377,9.059517482,13.17756532
7457,2760,528378,7.922985959,13.17756722
7458,8420,528526,9.038365107,13.17784728
7459,1640,528561,7.402451521,13.1779135
7460,40,528581,3.688879454,13.17795134
7461,720,528655,6.579251212,13.17809132
7462,1460,528763,7.286191715,13.1782956
7463,2460,528812,7.807916629,13.17838826
7464,1680,528845,7.426549072,13.17845066
7465,1680,528893,7.426549072,13.17854142
7466,820,528899,6.70930434,13.17855277
7467,1760,528961,7.473069088,13.17866998
7468,3460,528968,8.149023868,13.17868322
7469,4660,528988,8.446770727,13.17872103
7470,7840,528996,8.966994113,13.17873615
7471,2800,529021,7.937374696,13.17878341
7472,2400,529078,7.783224016,13.17889115
7473,760,529284,6.633318433,13.17928043
7474,2820,529284,7.944492164,13.17928043
7475,5040,529324,8.525161361,13.179356
7476,2020,529543,7.61085279,13.17976965
7477,11120,529613,9.316500568,13.17990183
7478,3460,529633,8.149023868,13.17993959
7479,1540,529732,7.339537695,13.1801265
7480,940,529785,6.845879875,13.18022654
7481,2820,529791,7.944492164,13.18023787
7482,240,529910,5.480638923,13.18046246
7483,3280,529943,8.095598701,13.18052473
7484,700,529973,6.551080335,13.18058134
7485,580,529999,6.363028104,13.1806304
7486,2420,530140,7.791522819,13.1808964
7487,1900,530250,7.549609165,13.18110387
7488,3400,530321,8.131530711,13.18123776
7489,4060,530346,8.308938253,13.1812849
7490,1800,530375,7.495541944,13.18133958
7491,40,530381,3.688879454,13.1813509
7492,3960,530609,8.283999304,13.18178068
7493,380,530641,5.940171253,13.18184099
7494,2540,530746,7.83991936,13.18203884
7495,2880,530809,7.965545573,13.18215754
7496,6820,530833,8.827614751,13.18220275
7497,2600,530864,7.863266724,13.18226115
7498,240,530876,5.480638923,13.18228375
7499,280,531078,5.634789603,13.18266418
7500,60,531080,4.094344562,13.18266795
7501,2200,531141,7.696212639,13.1827828
7502,200,531144,5.298317367,13.18278845
7503,2300,531161,7.740664402,13.18282046
7504,160,531210,5.075173815,13.1829127
7505,400,531502,5.991464547,13.18346224
7506,600,531554,6.396929655,13.18356007
7507,11600,531612,9.358760377,13.18366918
7508,3480,531658,8.154787573,13.1837557
7509,980,531663,6.887552572,13.18376511
7510,400,531744,5.991464547,13.18391745
7511,13320,531869,9.497021944,13.1841525
7512,2020,531909,7.61085279,13.1842277
7513,600,531998,6.396929655,13.18439501
7514,780,532022,6.65929392,13.18444012
7515,700,532182,6.551080335,13.18474082
7516,720,532300,6.579251212,13.18496252
7517,1440,532369,7.272398393,13.18509214
7518,4760,532388,8.468002947,13.18512783
7519,2300,532445,7.740664402,13.18523488
7520,480,532735,6.173786104,13.18577939
7521,300,532824,5.703782475,13.18594644
7522,5100,532856,8.536995819,13.1860065
7523,10780,532928,9.285447844,13.18614161
7524,500,532934,6.214608098,13.18615287
7525,720,532989,6.579251212,13.18625607
7526,2280,533105,7.731930722,13.18647368
7527,1080,533114,6.98471632,13.18649056
7528,6500,533152,8.779557456,13.18656184
7529,1220,533272,7.106606138,13.18678689
7530,900,533294,6.802394763,13.18682815
7531,860,533411,6.756932389,13.18704751
7532,40,533427,3.688879454,13.18707751
7533,17880,533537,9.791438049,13.1872837
7534,4960,533541,8.50916102,13.1872912
7535,1360,533676,7.215239979,13.18754419
7536,3920,533702,8.273846933,13.18759291
7537,40,533819,3.688879454,13.18781211
7538,1340,533833,7.200424893,13.18783833
7539,540,533900,6.29156914,13.18796383
7540,9220,533932,9.129130317,13.18802377
7541,5000,534014,8.517193191,13.18817733
7542,720,534081,6.579251212,13.18830279
7543,2500,534110,7.824046011,13.18835709
7544,5220,534130,8.560252681,13.18839453
7545,4140,534271,8.328451067,13.18865848
7546,860,534355,6.756932389,13.18881569
7547,660,534366,6.492239835,13.18883628
7548,900,534736,6.802394763,13.18952845
7549,15500,534773,9.648595303,13.18959764
7550,420,534813,6.040254711,13.18967243
7551,1340,534814,7.200424893,13.1896743
7552,340,534842,5.828945618,13.18972666
7553,4480,534858,8.407378325,13.18975657
7554,1580,534907,7.365180126,13.18984818
7555,3540,535024,8.171882006,13.19006688
7556,1240,535145,7.122866659,13.19029302
7557,7620,535171,8.938531649,13.1903416
7558,560,535251,6.327936784,13.19049107
7559,480,535283,6.173786104,13.19055086
7560,200,535309,5.298317367,13.19059943
7561,340,535470,5.828945618,13.19090014
7562,1660,535656,7.414572881,13.19124744
7563,3640,535661,8.199738961,13.19125678
7564,1120,535678,7.021083964,13.19128851
7565,800,535705,6.684611728,13.19133892
7566,1420,535728,7.258412151,13.19138185
7567,1580,535752,7.365180126,13.19142665
7568,220,535790,5.393627546,13.19149757
7569,8380,535806,9.033603193,13.19152743
7570,10660,535985,9.274253698,13.19186145
7571,5000,536003,8.517193191,13.19189504
7572,2300,536014,7.740664402,13.19191556
7573,80,536065,4.382026635,13.1920107
7574,620,536071,6.429719478,13.19202189
7575,1000,536080,6.907755279,13.19203868
7576,640,536219,6.461468176,13.19229794
7577,460,536254,6.131226489,13.19236321
7578,2520,536282,7.832014181,13.19241542
7579,12980,536282,9.47116499,13.19241542
7580,140,536471,4.941642423,13.19276779
7581,660,536660,6.492239835,13.19312003
7582,40,536713,3.688879454,13.19321878
7583,3820,536801,8.248005702,13.19338273
7584,3440,536871,8.14322675,13.19351312
7585,500,537036,6.214608098,13.19382041
7586,4700,537276,8.455317788,13.19426721
7587,620,537286,6.429719478,13.19428582
7588,760,537322,6.633318433,13.19435282
7589,1060,537330,6.966024187,13.19436771
7590,300,537376,5.703782475,13.19445331
7591,1020,537405,6.927557906,13.19450728
7592,2760,537774,7.922985959,13.19519368
7593,380,537804,5.940171253,13.19524946
7594,7200,537965,8.881836305,13.19554878
7595,1000,538014,6.907755279,13.19563986
7596,300,538050,5.703782475,13.19570677
7597,1260,538066,7.138867,13.19573651
7598,3220,538104,8.077136639,13.19580713
7599,480,538311,6.173786104,13.19619174
7600,80,538326,4.382026635,13.1962196
7601,960,538384,6.866933284,13.19632734
7602,3980,538433,8.289037098,13.19641835
7603,1360,538635,7.215239979,13.19679344
7604,1360,538672,7.215239979,13.19686213
7605,2660,538717,7.886081402,13.19694567
7606,920,538857,6.82437367,13.19720551
7607,600,538857,6.396929655,13.19720551
7608,1140,538884,7.038783541,13.19725561
7609,900,538906,6.802394763,13.19729644
7610,2720,538948,7.908387159,13.19737437
7611,540,538957,6.29156914,13.19739107
7612,2040,539008,7.620705087,13.19748569
7613,4040,539063,8.303999971,13.19758773
7614,12000,539084,9.392661929,13.19762668
7615,440,539135,6.086774727,13.19772128
7616,2460,539145,7.807916629,13.19773983
7617,100,539174,4.605170186,13.19779362
7618,220,539246,5.393627546,13.19792715
7619,3760,539256,8.232174236,13.19794569
7620,6840,539290,8.830543011,13.19800874
7621,760,539327,6.633318433,13.19807734
7622,13460,539368,9.507477603,13.19815336
7623,1420,539371,7.258412151,13.19815892
7624,300,539412,5.703782475,13.19823494
7625,17060,539520,9.744491821,13.19843513
7626,3820,539569,8.248005702,13.19852595
7627,840,539693,6.733401892,13.19875574
7628,5060,539699,8.529121762,13.19876686
7629,120,539762,4.787491743,13.19888358
7630,920,539789,6.82437367,13.1989336
7631,1900,539808,7.549609165,13.1989688
7632,1680,539810,7.426549072,13.1989725
7633,1260,539864,7.138867,13.19907253
7634,4940,539966,8.50512061,13.19926145
7635,1600,539986,7.377758908,13.19929849
7636,1560,540260,7.3524411,13.19980578
7637,560,540325,6.327936784,13.19992609
7638,2880,540327,7.965545573,13.19992979
7639,1980,540329,7.590852124,13.19993349
7640,380,540355,5.940171253,13.19998161
7641,1500,540477,7.313220387,13.20020736
7642,1860,540521,7.528331767,13.20028877
7643,1220,540542,7.106606138,13.20032762
7644,2060,540573,7.630461262,13.20038497
7645,1640,540590,7.402451521,13.20041641
7646,1960,540684,7.580699752,13.20059028
7647,1780,540793,7.484368643,13.20079186
7648,3580,541175,8.183118079,13.20149798
7649,6380,541211,8.760923376,13.2015645
7650,1360,541294,7.215239979,13.20171785
7651,160,541330,5.075173815,13.20178435
7652,1140,541366,7.038783541,13.20185085
7653,780,541406,6.65929392,13.20192474
7654,420,541483,6.040254711,13.20206695
7655,2120,541508,7.659171368,13.20211312
7656,5000,541535,8.517193191,13.20216298
7657,920,541574,6.82437367,13.20223499
7658,12560,541605,9.43827244,13.20229223
7659,1560,541782,7.3524411,13.20261899
7660,300,541850,5.703782475,13.20274449
7661,3880,541922,8.263590433,13.20287736
7662,1580,542028,7.365180126,13.20307294
7663,1220,542032,7.106606138,13.20308032
7664,160,542056,5.075173815,13.2031246
7665,1420,542130,7.258412151,13.2032611
7666,2380,542267,7.774855767,13.20351378
7667,9540,542502,9.163248764,13.20394705
7668,220,542530,5.393627546,13.20399866
7669,480,542568,6.173786104,13.2040687
7670,5160,542676,8.548691858,13.20426774
7671,3160,542707,8.058327307,13.20432486
7672,5300,542785,8.5754621,13.20446857
7673,5360,542878,8.586719254,13.2046399
7674,3940,542933,8.278936002,13.2047412
7675,1180,542941,7.073269717,13.20475594
7676,2600,542960,7.863266724,13.20479093
7677,8320,543006,9.026417534,13.20487565
7678,4680,543059,8.451053389,13.20497325
7679,1620,543191,7.390181428,13.20521629
7680,2680,543197,7.893572074,13.20522733
7681,520,543206,6.253828812,13.2052439
7682,2180,543275,7.687080156,13.20537092
7683,480,543323,6.173786104,13.20545927
7684,5680,543412,8.644706512,13.20562306
7685,2640,543478,7.878534196,13.20574451
7686,3820,543609,8.248005702,13.20598552
7687,14440,543691,9.577757412,13.20613635
7688,1080,543693,6.98471632,13.20614003
7689,800,543903,6.684611728,13.2065262
7690,6780,543929,8.821732381,13.206574
7691,6400,543936,8.764053269,13.20658687
7692,180,543956,5.192956851,13.20662364
7693,700,544043,6.551080335,13.20678357
7694,1580,544044,7.365180126,13.2067854
7695,2400,544064,7.783224016,13.20682217
7696,560,544085,6.327936784,13.20686076
7697,5000,544091,8.517193191,13.20687179
7698,480,544110,6.173786104,13.20690671
7699,320,544143,5.768320996,13.20696736
7700,4060,544309,8.308938253,13.20727238
7701,2780,544381,7.930206207,13.20740465
7702,580,544419,6.363028104,13.20747445
7703,1260,544448,7.138867,13.20752772
7704,2780,544605,7.930206207,13.20781604
7705,100,544623,4.605170186,13.20784909
7706,720,544720,6.579251212,13.20802718
7707,5060,544806,8.529121762,13.20818505
7708,580,544906,6.363028104,13.20836858
7709,980,544945,6.887552572,13.20844015
7710,960,544997,6.866933284,13.20853557
7711,380,545016,5.940171253,13.20857043
7712,1280,545026,7.154615357,13.20858878
7713,9240,545040,9.131297165,13.20861447
7714,160,545062,5.075173815,13.20865483
7715,260,545098,5.560681631,13.20872087
7716,3300,545512,8.101677747,13.20948008
7717,1080,545553,6.98471632,13.20955524
7718,160,545647,5.075173815,13.20972753
7719,3160,545684,8.058327307,13.20979533
7720,2460,545742,7.807916629,13.20990162
7721,4480,545802,8.407378325,13.21001155
7722,5200,545897,8.556413905,13.21018559
7723,4920,545981,8.501063809,13.21033946
7724,3680,546031,8.210668031,13.21043103
7725,180,546051,5.192956851,13.21046766
7726,940,546064,6.845879875,13.21049146
7727,1380,546188,7.229838778,13.21071852
7728,1160,546202,7.056175284,13.21074415
7729,720,546255,6.579251212,13.21084118
7730,640,546260,6.461468176,13.21085033
7731,2520,546606,7.832014181,13.21148353
7732,880,546699,6.779921907,13.21165366
7733,4120,546723,8.323608442,13.21169755
7734,5420,546879,8.597851094,13.21198285
7735,700,546908,6.551080335,13.21203588
7736,1640,547059,7.402451521,13.21231194
7737,2540,547072,7.83991936,13.2123357
7738,1680,547176,7.426549072,13.21252578
7739,5500,547210,8.612503371,13.21258792
7740,3160,547259,8.058327307,13.21267746
7741,400,547317,5.991464547,13.21278344
7742,860,547365,6.756932389,13.21287113
7743,1080,547374,6.98471632,13.21288758
7744,6200,547420,8.732304571,13.21297161
7745,1380,547459,7.229838778,13.21304285
7746,860,547487,6.756932389,13.213094
7747,2480,547536,7.816013839,13.21318349
7748,3820,547582,8.248005702,13.2132675
7749,3200,547606,8.070906089,13.21331133
7750,320,547817,5.768320996,13.21369657
7751,4380,547889,8.384804003,13.21382799
7752,1920,547921,7.560080465,13.21388639
7753,7640,547940,8.941152882,13.21392107
7754,180,547999,5.192956851,13.21402874
7755,1660,548000,7.414572881,13.21403057
7756,340,548248,5.828945618,13.21448302
